,nc,ar,y
2023-08-04,81.55000305175781,80.62989542035865,82.81999969482422
2023-08-07,82.81999969482422,81.29569105161795,81.94000244140625
2023-08-08,81.94000244140625,81.25802996721862,82.91999816894531
2023-08-09,82.91999816894531,81.5590809416627,84.4000015258789
2023-08-10,84.4000015258789,82.61444499302311,82.81999969482422
2023-08-11,82.81999969482422,82.66175813475357,83.19000244140625
2023-08-14,83.19000244140625,82.67922997118984,82.51000213623047
2023-08-15,82.51000213623047,82.6784739269696,80.98999786376953
2023-08-16,80.98999786376953,82.13760982571354,79.37999725341797
2023-08-17,79.37999725341797,80.99980524281239,80.38999938964844
2023-08-18,80.38999938964844,80.72325611057707,81.25
2023-08-21,81.25,80.6236731800175,80.72000122070312
2023-08-22,80.72000122070312,80.30761252556702,80.3499984741211
2023-08-23,80.3499984741211,80.09095388757211,78.88999938964844
2023-08-24,78.88999938964844,79.76393527505223,79.05000305175781
2023-08-25,79.05000305175781,79.52862285611036,79.83000183105469
2023-08-28,79.83000183105469,79.44076223162791,80.0999984741211
2023-08-29,80.0999984741211,79.43979433418181,81.16000366210938
2023-08-30,81.16000366210938,79.72357347170745,81.62999725341797
2023-08-31,81.62999725341797,80.26514984694698,83.62999725341797
2023-09-01,83.62999725341797,81.31530007485227,85.55000305175781
2023-09-05,85.55000305175781,82.5805216654754,86.69000244140625
2023-09-06,86.69000244140625,83.8799067148473,87.54000091552734
2023-09-07,87.54000091552734,85.04060428070235,86.87000274658203
2023-09-08,86.87000274658203,85.80484665841067,87.51000213623047
2023-09-11,87.51000213623047,86.49284885570482,87.29000091552734
2023-09-12,87.29000091552734,86.76381984186962,88.83999633789062
2023-09-13,88.83999633789062,87.34977571840622,88.5199966430664
2023-09-14,88.5199966430664,87.51461306132632,90.16000366210938
2023-09-15,90.16000366210938,88.27740673781896,90.7699966430664
2023-09-18,90.7699966430664,88.93277534821144,91.4800033569336
2023-09-19,91.4800033569336,89.74958068291022,91.1999969482422
2023-09-20,91.1999969482422,90.08088780111112,90.27999877929688
2023-09-21,90.27999877929688,90.21101911518956,89.62999725341797
2023-09-22,89.62999725341797,89.9789170720997,90.02999877929688
2023-09-25,90.02999877929688,89.90945518523708,89.68000030517578
2023-09-26,89.68000030517578,89.60318183485533,90.38999938964844
2023-09-27,90.38999938964844,89.5718122209376,93.68000030517578
2023-09-28,93.68000030517578,90.62630379755569,91.70999908447266
2023-09-29,91.70999908447266,90.80762100277981,90.79000091552734
2023-10-02,90.79000091552734,90.67400990465006,88.81999969482422
2023-10-03,88.81999969482422,90.14450548960176,89.2300033569336
2023-10-04,89.2300033569336,90.00022618150618,84.22000122070312
2023-10-05,84.22000122070312,87.7133074869438,82.30999755859375
2023-10-06,82.30999755859375,85.70787226932836,82.79000091552734
2023-10-09,82.79000091552734,84.44202167209669,86.37999725341797
2023-10-10,86.37999725341797,84.74084958938602,85.97000122070312
2023-10-11,85.97000122070312,84.32211201542229,83.48999786376953
2023-10-12,83.48999786376953,83.76509542829626,82.91000366210938
2023-10-13,82.91000366210938,83.60833241731063,87.69000244140625
2023-10-16,87.69000244140625,85.14275522619698,86.66000366210938
2023-10-17,86.66000366210938,85.28120489699305,86.66000366210938
2023-10-18,86.66000366210938,85.31536792157861,88.31999969482422
2023-10-19,88.31999969482422,86.25734963311395,89.37000274658203
2023-10-20,89.37000274658203,87.59140060638511,88.75
2023-10-23,88.75,87.6945203862408,85.48999786376953
2023-10-24,85.48999786376953,86.93612463827351,83.73999786376953
2023-10-25,83.73999786376953,86.04014004380142,85.38999938964844
2023-10-26,85.38999938964844,85.79207583088079,83.20999908447266
2023-10-27,83.20999908447266,84.60549640282613,85.54000091552734
2023-10-30,85.54000091552734,84.37201814678725,82.30999755859375
2023-10-31,82.30999755859375,83.42805408120105,81.0199966430664
