,nc,ar,y
2023-11-22,3.7174999713897705,3.7159207994008434,3.766499996185303
2023-11-23,3.704499959945679,3.7059884792448083,3.7790000438690186
2023-11-24,3.737499952316284,3.7354080922816686,3.796499967575073
2023-11-27,3.8125,3.807589114029835,3.762500047683716
2023-11-28,3.814500093460083,3.8143611434509603,3.8010001182556152
2023-11-29,3.766499996185303,3.769773173949861,3.78600001335144
2023-11-30,3.7790000438690186,3.7772836452289607,3.828999996185303
2023-12-01,3.796499967575073,3.7930068350397095,3.908999919891357
2023-12-04,3.762500047683716,3.7626183172520915,3.820499897003174
2023-12-05,3.8010001182556152,3.797557358934274,3.7725000381469727
2023-12-06,3.78600001335144,3.7851076716568492,3.7165000438690186
2023-12-07,3.828999996185303,3.825338490386296,3.784499883651733
2023-12-08,3.908999919891357,3.9035866066822122,3.819999933242798
2023-12-11,3.820499897003174,3.8251563119838345,3.7799999713897705
2023-12-12,3.7725000381469727,3.774791922739867,3.78600001335144
2023-12-13,3.7165000438690186,3.716387059382992,3.78600001335144
2023-12-14,3.784499883651733,3.7763124556767313,3.888499975204468
2023-12-15,3.819999933242798,3.8153169352781147,3.884999990463257
2023-12-18,3.7799999713897705,3.7818463484204012,3.848000049591065
2023-12-19,3.78600001335144,3.7856428697402236,3.8959999084472656
2023-12-20,3.78600001335144,3.7842355952114324,3.90149998664856
2023-12-21,3.888499975204468,3.880959491433137,3.908499956130981
2023-12-22,3.884999990463257,3.8847887030020427,3.8954999446868896
2023-12-26,3.848000049591065,3.85074283404785,3.8954999446868896
2023-12-27,3.8959999084472656,3.8926219805636215,3.94350004196167
2023-12-28,3.90149998664856,3.8990478883183064,3.913000106811523
2023-12-29,3.908499956130981,3.9070186056577376,3.880500078201294
