target_date,origin_date,actual,origin_price,q05,q10,q25,q50,q75,q90,q95
2023-03-06,2023-02-27,1847.9000244140625,1817.0,1775.044677734375,1775.044677734375,1794.513916015625,1815.0322265625,1835.852783203125,1855.2781982421875,1855.2781982421875
2023-03-07,2023-02-28,1813.9000244140625,1828.9000244140625,1784.1895751953125,1784.1895751953125,1804.940673828125,1826.5770263671875,1848.0634765625,1868.129150390625,1868.129150390625
2023-03-08,2023-03-01,1812.699951171875,1837.699951171875,1791.68896484375,1791.68896484375,1812.671630859375,1834.646240234375,1856.883056640625,1878.8033447265625,1878.8033447265625
2023-03-09,2023-03-02,1829.300048828125,1833.5,1789.71875,1789.71875,1810.621337890625,1832.3531494140625,1854.4210205078125,1876.305908203125,1876.305908203125
2023-03-10,2023-03-03,1862.0,1847.699951171875,1804.936279296875,1804.936279296875,1825.979248046875,1847.9163818359375,1870.5784912109375,1893.5301513671875,1893.5301513671875
2023-03-13,2023-03-06,1911.699951171875,1847.9000244140625,1804.7855224609375,1804.7855224609375,1826.250244140625,1848.2376708984375,1870.60205078125,1893.3515625,1893.3515625
2023-03-14,2023-03-07,1906.199951171875,1813.9000244140625,1765.9559326171875,1765.9559326171875,1788.4013671875,1811.7459716796875,1834.7236328125,1856.8741455078125,1856.8741455078125
2023-03-15,2023-03-08,1926.5999755859373,1812.699951171875,1766.817626953125,1766.817626953125,1788.955078125,1811.9583740234375,1834.618896484375,1855.518310546875,1855.518310546875
2023-03-16,2023-03-09,1919.0,1829.300048828125,1777.01611328125,1777.01611328125,1800.19482421875,1824.1639404296875,1847.810546875,1870.22314453125,1870.22314453125
2023-03-17,2023-03-10,1969.800048828125,1862.0,1806.98193359375,1806.98193359375,1830.155517578125,1854.569580078125,1879.17431640625,1903.0673828125,1903.0673828125
2023-03-20,2023-03-13,1979.199951171875,1911.699951171875,1854.0616455078125,1854.0616455078125,1880.724365234375,1910.0772705078125,1940.974853515625,1972.443359375,1972.443359375
2023-03-21,2023-03-14,1938.0,1906.199951171875,1856.5545654296875,1856.5545654296875,1881.427734375,1908.118408203125,1935.548828125,1962.5958251953125,1962.5958251953125
2023-03-22,2023-03-15,1946.800048828125,1926.5999755859373,1878.6463623046875,1878.6463623046875,1904.47021484375,1931.7977294921875,1960.1561279296875,1988.710205078125,1988.710205078125
2023-03-23,2023-03-16,1993.800048828125,1919.0,1869.263671875,1869.263671875,1895.510986328125,1922.884033203125,1950.7867431640625,1978.2581787109375,1978.2581787109375
2023-03-24,2023-03-17,1982.0999755859373,1969.800048828125,1903.1982421875,1903.1982421875,1932.8759765625,1965.082275390625,1999.6798095703125,2036.4957275390625,2036.4957275390625
2023-03-27,2023-03-20,1952.4000244140625,1979.199951171875,1921.8663330078125,1921.8663330078125,1951.663330078125,1982.21728515625,2012.75146484375,2043.78466796875,2043.78466796875
2023-03-28,2023-03-21,1972.4000244140625,1938.0,1880.9609375,1880.9609375,1906.35595703125,1933.8074951171875,1961.25244140625,1987.0701904296875,1987.0701904296875
2023-03-29,2023-03-22,1966.0999755859373,1946.800048828125,1891.6947021484375,1891.6947021484375,1916.882568359375,1943.6712646484375,1971.0284423828125,1997.6611328125,1997.6611328125
2023-03-30,2023-03-23,1980.300048828125,1993.800048828125,1930.15380859375,1930.15380859375,1958.675537109375,1989.2513427734375,2021.856689453125,2056.06298828125,2056.06298828125
2023-03-31,2023-03-24,1969.0,1982.0999755859373,1926.7833251953125,1926.7833251953125,1954.23974609375,1982.8271484375,2012.11669921875,2041.183837890625,2041.183837890625
2023-04-03,2023-03-27,1983.9000244140625,1952.4000244140625,1900.892333984375,1900.892333984375,1928.185302734375,1956.675537109375,1985.519287109375,2013.1036376953125,2013.1036376953125
2023-04-04,2023-03-28,2022.199951171875,1972.4000244140625,1921.3192138671875,1921.3192138671875,1948.248291015625,1976.086669921875,2004.2294921875,2031.4912109375,2031.4912109375
2023-04-05,2023-03-29,2020.9000244140625,1966.0999755859373,1915.4818115234375,1915.4818115234375,1941.9803466796875,1969.07177734375,1995.51953125,2019.8094482421875,2019.8094482421875
2023-04-06,2023-03-30,2011.9000244140625,1980.300048828125,1926.0162353515625,1926.0162353515625,1952.2589111328125,1979.1007080078125,2005.46142578125,2029.3250732421875,2029.3250732421875
2023-04-10,2023-03-31,1989.0999755859373,1969.0,1914.468017578125,1914.468017578125,1940.1455078125,1966.4508056640625,1992.171875,2015.5577392578125,2015.5577392578125
2023-04-11,2023-04-03,2004.800048828125,1983.9000244140625,1929.79638671875,1929.79638671875,1954.546142578125,1979.958984375,2005.1241455078125,2028.2022705078125,2028.2022705078125
2023-04-12,2023-04-04,2010.9000244140625,2022.199951171875,1957.3367919921875,1957.3367919921875,1984.693359375,2013.609130859375,2042.6473388671875,2069.8310546875,2069.8310546875
2023-04-13,2023-04-05,2041.300048828125,2020.9000244140625,1965.3702392578125,1965.3702392578125,1992.7076416015625,2021.33349609375,2049.804443359375,2076.024169921875,2076.024169921875
2023-04-14,2023-04-06,2002.199951171875,2011.9000244140625,1959.48681640625,1959.48681640625,1986.304931640625,2014.0556640625,2041.364013671875,2066.013427734375,2066.013427734375
2023-04-17,2023-04-10,1994.199951171875,1989.0999755859373,1940.3199462890625,1940.3199462890625,1967.799560546875,1996.3828125,2024.622802734375,2050.075927734375,2050.075927734375
2023-04-18,2023-04-11,2007.4000244140625,2004.800048828125,1952.4453125,1952.4453125,1979.87841796875,2008.5216064453125,2036.830810546875,2062.912109375,2062.912109375
2023-04-19,2023-04-12,1995.199951171875,2010.9000244140625,1964.2626953125,1964.2626953125,1990.3291015625,2017.4923095703125,2044.0738525390625,2068.8544921875,2068.8544921875
2023-04-20,2023-04-13,2007.5999755859373,2041.300048828125,1984.2730712890625,1984.2730712890625,2012.3878173828125,2043.7171630859375,2075.734375,2106.55029296875,2106.55029296875
2023-04-21,2023-04-14,1979.5,2002.199951171875,1952.2860107421875,1952.2860107421875,1980.8212890625,2010.7418212890625,2040.668212890625,2068.343994140625,2068.343994140625
2023-04-24,2023-04-17,1989.0999755859373,1994.199951171875,1946.449462890625,1946.449462890625,1975.375732421875,2005.2198486328125,2034.927490234375,2062.2958984375,2062.2958984375
2023-04-25,2023-04-18,1994.0,2007.4000244140625,1958.484375,1958.484375,1986.2635498046875,2015.0001220703125,2043.556884765625,2070.1650390625,2070.1650390625
2023-04-26,2023-04-19,1985.699951171875,1995.199951171875,1942.8819580078125,1942.8819580078125,1971.368408203125,2000.418212890625,2029.234130859375,2055.77490234375,2055.77490234375
2023-04-27,2023-04-20,1989.9000244140625,2007.5999755859373,1958.98486328125,1958.98486328125,1986.4912109375,2014.65234375,2042.863037109375,2069.298583984375,2069.298583984375
2023-04-28,2023-04-21,1990.0999755859373,1979.5,1926.4171142578125,1926.4171142578125,1956.033203125,1986.5244140625,2017.027099609375,2044.7701416015625,2044.7701416015625
2023-05-01,2023-04-24,1983.4000244140625,1989.0999755859373,1934.7745361328125,1934.7745361328125,1962.999267578125,1992.228759765625,2021.65087890625,2048.4765625,2048.4765625
2023-05-02,2023-04-25,2014.300048828125,1994.0,1942.975830078125,1942.975830078125,1968.9991455078125,1995.9747314453125,2022.9560546875,2047.7947998046875,2047.7947998046875
2023-05-03,2023-04-26,2028.5999755859373,1985.699951171875,1940.9317626953125,1940.9317626953125,1965.895751953125,1991.2945556640625,2016.947509765625,2040.6104736328125,2040.6104736328125
2023-05-04,2023-04-27,2048.0,1989.9000244140625,1944.228515625,1944.228515625,1969.839111328125,1996.34326171875,2023.136962890625,2047.623291015625,2047.623291015625
2023-05-05,2023-04-28,2017.4000244140625,1990.0999755859373,1946.956787109375,1946.956787109375,1972.138671875,1998.621337890625,2025.5732421875,2050.156494140625,2050.156494140625
2023-05-08,2023-05-01,2026.300048828125,1983.4000244140625,1934.882080078125,1934.882080078125,1960.3038330078125,1986.88330078125,2013.8330078125,2038.3077392578125,2038.3077392578125
2023-05-09,2023-05-02,2036.199951171875,2014.300048828125,1961.8646240234375,1961.8646240234375,1987.760498046875,2016.011474609375,2044.993896484375,2072.10986328125,2072.10986328125
2023-05-10,2023-05-03,2030.5,2028.5999755859373,1974.0931396484375,1974.0931396484375,2000.223388671875,2029.0872802734375,2058.32275390625,2085.77392578125,2085.77392578125
2023-05-11,2023-05-04,2014.699951171875,2048.0,1992.66259765625,1992.66259765625,2019.0736083984375,2048.364501953125,2077.85986328125,2105.585205078125,2105.585205078125
2023-05-12,2023-05-05,2014.5,2017.4000244140625,1965.6068115234375,1965.6068115234375,1991.732421875,2020.0364990234375,2048.73583984375,2075.64306640625,2075.64306640625
2023-05-15,2023-05-08,2018.0,2026.300048828125,1974.2796630859375,1974.2796630859375,2000.512939453125,2028.6341552734375,2057.230224609375,2084.517333984375,2084.517333984375
2023-05-16,2023-05-09,1988.4000244140625,2036.199951171875,1985.35107421875,1985.35107421875,2011.72119140625,2039.636962890625,2067.78515625,2094.77734375,2094.77734375
2023-05-17,2023-05-10,1980.699951171875,2030.5,1984.148193359375,1984.148193359375,2010.048583984375,2037.196044921875,2064.57373046875,2090.886474609375,2090.886474609375
2023-05-18,2023-05-11,1956.5,2014.699951171875,1970.7470703125,1970.7470703125,1997.639404296875,2025.3704833984375,2053.432861328125,2080.005126953125,2080.005126953125
2023-05-19,2023-05-12,1978.699951171875,2014.5,1976.27880859375,1976.27880859375,2001.955810546875,2028.159423828125,2054.764404296875,2080.092529296875,2080.092529296875
2023-05-22,2023-05-15,1974.800048828125,2018.0,1979.009521484375,1979.009521484375,2004.4471435546875,2030.7266845703125,2057.2587890625,2082.648193359375,2082.648193359375
2023-05-23,2023-05-16,1972.4000244140625,1988.4000244140625,1946.4410400390625,1946.4410400390625,1974.132568359375,2002.697021484375,2031.7723388671875,2058.525390625,2058.525390625
2023-05-24,2023-05-17,1962.800048828125,1980.699951171875,1940.264404296875,1940.264404296875,1966.289794921875,1993.75048828125,2021.744384765625,2047.496337890625,2047.496337890625
2023-05-25,2023-05-18,1943.0999755859373,1956.5,1918.974609375,1918.974609375,1945.897705078125,1974.7352294921875,2004.2720947265625,2030.71923828125,2030.71923828125
2023-05-26,2023-05-19,1944.0999755859373,1978.699951171875,1936.4576416015625,1936.4576416015625,1962.2484130859375,1989.9664306640625,2018.0955810546875,2043.2213134765625,2043.2213134765625
2023-05-30,2023-05-22,1958.0,1974.800048828125,1933.377197265625,1933.377197265625,1958.9853515625,1986.3795166015625,2014.0732421875,2038.61328125,2038.61328125
2023-05-31,2023-05-23,1963.9000244140625,1972.4000244140625,1927.01220703125,1927.01220703125,1951.462646484375,1977.8975830078125,2004.552490234375,2028.166015625,2028.166015625
2023-06-01,2023-05-24,1978.0,1962.800048828125,1925.3411865234375,1925.3411865234375,1949.9913330078125,1976.601318359375,2003.597412109375,2027.732177734375,2027.732177734375
2023-06-02,2023-05-25,1952.4000244140625,1943.0999755859373,1900.9072265625,1900.9072265625,1926.8251953125,1954.8043212890625,1982.8953857421875,2007.36181640625,2007.36181640625
2023-06-05,2023-05-26,1958.0,1944.0999755859373,1901.5347900390625,1901.5347900390625,1926.77685546875,1954.1624755859375,1981.736572265625,2005.6834716796875,2005.6834716796875
2023-06-06,2023-05-30,1965.5,1958.0,1917.622802734375,1917.622802734375,1942.0078125,1969.08447265625,1996.90673828125,2021.4931640625,2021.4931640625
2023-06-07,2023-05-31,1942.699951171875,1963.9000244140625,1927.04638671875,1927.04638671875,1951.121337890625,1977.6236572265625,2004.801513671875,2029.10009765625,2029.10009765625
2023-06-08,2023-06-01,1963.5999755859373,1978.0,1944.4556884765625,1944.4556884765625,1968.1011962890625,1994.3255615234375,2021.15380859375,2045.4111328125,2045.4111328125
2023-06-09,2023-06-02,1962.199951171875,1952.4000244140625,1913.9156494140625,1913.9156494140625,1938.2685546875,1964.7314453125,1991.5791015625,2015.5867919921875,2015.5867919921875
2023-06-12,2023-06-05,1955.300048828125,1958.0,1918.048583984375,1918.048583984375,1941.857666015625,1967.64599609375,1993.98046875,2017.7725830078125,2017.7725830078125
2023-06-13,2023-06-06,1944.5999755859373,1965.5,1924.7506103515625,1924.7506103515625,1948.966064453125,1974.85498046875,2001.2333984375,2024.914794921875,2024.914794921875
2023-06-14,2023-06-07,1955.300048828125,1942.699951171875,1904.31689453125,1904.31689453125,1929.633056640625,1956.439208984375,1983.326416015625,2007.1431884765625,2007.1431884765625
2023-06-15,2023-06-08,1957.800048828125,1963.5999755859373,1922.35986328125,1922.35986328125,1946.461181640625,1972.2327880859375,1998.228515625,2021.25439453125,2021.25439453125
2023-06-16,2023-06-09,1958.4000244140625,1962.199951171875,1925.1070556640625,1925.1070556640625,1947.904296875,1972.176513671875,1996.42431640625,2017.8807373046875,2017.8807373046875
2023-06-20,2023-06-12,1935.5,1955.300048828125,1922.3057861328125,1922.3057861328125,1944.6611328125,1968.1324462890625,1991.43994140625,2011.6629638671875,2011.6629638671875
2023-06-21,2023-06-13,1933.300048828125,1944.5999755859373,1909.6341552734375,1909.6341552734375,1932.64453125,1956.68603515625,1980.304443359375,2000.5205078125,2000.5205078125
2023-06-22,2023-06-14,1912.699951171875,1955.300048828125,1917.667236328125,1917.667236328125,1940.1953125,1963.702880859375,1986.882080078125,2006.8306884765625,2006.8306884765625
2023-06-23,2023-06-15,1919.0999755859373,1957.800048828125,1921.799072265625,1921.799072265625,1942.470458984375,1964.01171875,1985.369384765625,2003.8330078125,2003.8330078125
2023-06-26,2023-06-16,1923.699951171875,1958.4000244140625,1929.3995361328125,1929.3995361328125,1949.388671875,1970.152587890625,1990.8463134765625,2008.852783203125,2008.852783203125
2023-06-27,2023-06-20,1914.0,1935.5,1908.4600830078125,1908.4600830078125,1929.59326171875,1951.2523193359375,1972.5257568359375,1990.6756591796875,1990.6756591796875
2023-06-28,2023-06-21,1912.300048828125,1933.300048828125,1899.991455078125,1899.991455078125,1921.477783203125,1943.6689453125,1965.460693359375,1983.6722412109375,1983.6722412109375
2023-06-29,2023-06-22,1909.199951171875,1912.699951171875,1877.9757080078125,1877.9757080078125,1900.3377685546875,1923.7601318359375,1947.128662109375,1966.821044921875,1966.821044921875
2023-06-30,2023-06-23,1921.0999755859373,1919.0999755859373,1884.5687255859375,1884.5687255859375,1906.886962890625,1929.959228515625,1952.777587890625,1972.15673828125,1972.15673828125
2023-07-03,2023-06-26,1921.699951171875,1923.699951171875,1889.856689453125,1889.856689453125,1912.762451171875,1936.5062255859375,1959.85302734375,1979.73828125,1979.73828125
2023-07-05,2023-06-27,1919.5999755859373,1914.0,1879.8155517578125,1879.8155517578125,1902.7291259765625,1926.3662109375,1949.6669921875,1969.47998046875,1969.47998046875
2023-07-06,2023-06-28,1908.699951171875,1912.300048828125,1876.04931640625,1876.04931640625,1899.109375,1922.796142578125,1946.168701171875,1966.286376953125,1966.286376953125
2023-07-07,2023-06-29,1926.199951171875,1909.199951171875,1870.306640625,1870.306640625,1894.0244140625,1917.9110107421875,1941.472412109375,1961.7578125,1961.7578125
2023-07-10,2023-06-30,1925.0,1921.0999755859373,1881.42626953125,1881.42626953125,1904.92041015625,1929.057373046875,1952.76806640625,1972.962646484375,1972.962646484375
2023-07-11,2023-07-03,1931.300048828125,1921.699951171875,1884.56298828125,1884.56298828125,1907.6474609375,1931.2550048828125,1954.506591796875,1974.120361328125,1974.120361328125
2023-07-12,2023-07-05,1956.199951171875,1919.5999755859373,1884.376220703125,1884.376220703125,1906.1602783203125,1928.349365234375,1950.317626953125,1968.9871826171875,1968.9871826171875
2023-07-13,2023-07-06,1959.199951171875,1908.699951171875,1875.634033203125,1875.634033203125,1897.6253662109375,1919.9384765625,1942.0419921875,1960.5224609375,1960.5224609375
2023-07-14,2023-07-07,1960.0999755859373,1926.199951171875,1889.866455078125,1889.866455078125,1911.279541015625,1932.9034423828125,1954.17919921875,1972.191650390625,1972.191650390625
2023-07-17,2023-07-10,1952.4000244140625,1925.0,1891.052001953125,1891.052001953125,1912.17431640625,1933.212158203125,1953.919921875,1971.538330078125,1971.538330078125
2023-07-18,2023-07-11,1977.199951171875,1931.300048828125,1898.1910400390625,1898.1910400390625,1917.8768310546875,1937.5560302734375,1957.08251953125,1973.9765625,1973.9765625
2023-07-19,2023-07-12,1977.5,1956.199951171875,1925.1402587890625,1925.1402587890625,1944.46142578125,1964.7257080078125,1985.3018798828125,2003.5565185546875,2003.5565185546875
2023-07-20,2023-07-13,1968.300048828125,1959.199951171875,1929.24365234375,1929.24365234375,1948.39794921875,1967.985595703125,1987.5877685546875,2004.83544921875,2004.83544921875
2023-07-21,2023-07-14,1964.300048828125,1960.0999755859373,1925.737548828125,1925.737548828125,1945.32177734375,1965.1197509765625,1984.750244140625,2001.7911376953125,2001.7911376953125
2023-07-24,2023-07-17,1960.300048828125,1952.4000244140625,1916.7938232421875,1916.7938232421875,1936.8328857421875,1957.2767333984375,1977.563232421875,1995.197509765625,1995.197509765625
2023-07-25,2023-07-18,1962.0999755859373,1977.199951171875,1941.8392333984375,1941.8392333984375,1961.587890625,1982.4422607421875,2003.421142578125,2022.176513671875,2022.176513671875
2023-07-26,2023-07-19,1968.9000244140625,1977.5,1943.6669921875,1943.6669921875,1963.5517578125,1984.402587890625,2005.0635986328125,2023.6016845703125,2023.6016845703125
2023-07-27,2023-07-20,1945.4000244140625,1968.300048828125,1936.94482421875,1936.94482421875,1956.879638671875,1977.4197998046875,1997.779541015625,2015.892333984375,2015.892333984375
2023-07-28,2023-07-21,1960.4000244140625,1964.300048828125,1936.2313232421875,1936.2313232421875,1956.2137451171875,1976.6800537109375,1996.9544677734375,2015.317138671875,2015.317138671875
2023-07-31,2023-07-24,1970.5,1960.300048828125,1931.90234375,1931.90234375,1952.4083251953125,1972.5361328125,1992.32470703125,2010.16845703125,2010.16845703125
2023-08-01,2023-07-25,1940.699951171875,1962.0999755859373,1936.168701171875,1936.168701171875,1956.731689453125,1977.228271484375,1997.3056640625,2015.3839111328125,2015.3839111328125
2023-08-02,2023-07-26,1937.4000244140625,1968.9000244140625,1943.904052734375,1943.904052734375,1963.6768798828125,1983.582763671875,2003.27880859375,2020.8675537109375,2020.8675537109375
2023-08-03,2023-07-27,1932.0,1945.4000244140625,1920.603759765625,1920.603759765625,1941.69580078125,1962.715576171875,1983.3895263671875,2001.36572265625,2001.36572265625
2023-08-04,2023-07-28,1939.5999755859373,1960.4000244140625,1935.5101318359375,1935.5101318359375,1955.2027587890625,1975.02734375,1994.8221435546875,2012.103271484375,2012.103271484375
2023-08-07,2023-07-31,1933.5,1970.5,1943.941650390625,1943.941650390625,1963.5498046875,1983.2613525390625,2002.8349609375,2020.2828369140625,2020.2828369140625
2023-08-08,2023-08-01,1924.0999755859373,1940.699951171875,1914.0234375,1914.0234375,1935.4256591796875,1956.677978515625,1977.4287109375,1995.2283935546875,1995.2283935546875
2023-08-09,2023-08-02,1915.4000244140625,1937.4000244140625,1904.6461181640625,1904.6461181640625,1925.8115234375,1947.0172119140625,1967.9091796875,1985.7900390625,1985.7900390625
2023-08-10,2023-08-03,1914.4000244140625,1932.0,1900.780517578125,1900.780517578125,1922.451171875,1944.5496826171875,1966.56884765625,1985.6954345703125,1985.6954345703125
2023-08-11,2023-08-04,1912.9000244140625,1939.5999755859373,1906.2044677734375,1906.2044677734375,1927.3857421875,1948.855224609375,1970.216552734375,1988.7457275390625,1988.7457275390625
2023-08-14,2023-08-07,1910.5999755859373,1933.5,1899.65380859375,1899.65380859375,1920.6475830078125,1941.7763671875,1962.7857666015625,1980.9542236328125,1980.9542236328125
2023-08-15,2023-08-08,1902.5,1924.0999755859373,1891.3961181640625,1891.3961181640625,1911.6644287109375,1932.443603515625,1953.3427734375,1971.357421875,1971.357421875
2023-08-16,2023-08-09,1896.0999755859373,1915.4000244140625,1880.8338623046875,1880.8338623046875,1902.166748046875,1924.0672607421875,1946.0234375,1964.8927001953125,1964.8927001953125
2023-08-17,2023-08-10,1884.0999755859373,1914.4000244140625,1879.6727294921875,1879.6727294921875,1901.1422119140625,1923.1759033203125,1945.231689453125,1964.3206787109375,1964.3206787109375
2023-08-18,2023-08-11,1886.0999755859373,1912.9000244140625,1879.9337158203125,1879.9337158203125,1900.2794189453125,1920.9371337890625,1942.000244140625,1960.471435546875,1960.471435546875
