target_date,origin_date,actual,origin_price,q05,q10,q25,q50,q75,q90,q95
2023-05-19,2023-05-18,3.722500085830689,3.68149995803833,3.5975747108459473,3.5975747108459473,3.639805793762207,3.684187412261963,3.731734037399292,3.771449089050293,3.771449089050293
2023-05-22,2023-05-19,3.674000024795532,3.722500085830689,3.630281686782837,3.630281686782837,3.669705629348755,3.71138858795166,3.7561910152435303,3.792741060256958,3.792741060256958
2023-05-23,2023-05-22,3.641499996185303,3.674000024795532,3.5935139656066895,3.5935139656066895,3.634075164794922,3.6765637397766113,3.7230281829833984,3.7624764442443848,3.7624764442443848
2023-05-24,2023-05-23,3.553499937057495,3.641499996185303,3.55721116065979,3.55721116065979,3.6011009216308594,3.6469058990478516,3.696983814239502,3.7408275604248047,3.7408275604248047
2023-05-25,2023-05-24,3.5804998874664307,3.553499937057495,3.4672775268554688,3.4672775268554688,3.5167078971862793,3.5684993267059326,3.624556541442871,3.6743335723876953,3.6743335723876953
2023-05-26,2023-05-25,3.673500061035156,3.5804998874664307,3.490431785583496,3.490431785583496,3.5371501445770264,3.5864200592041016,3.639486789703369,3.6864116191864014,3.6864116191864014
2023-05-30,2023-05-26,3.6579999923706055,3.673500061035156,3.5700573921203613,3.5700573921203613,3.6140828132629395,3.6610207557678223,3.710379123687744,3.752086877822876,3.752086877822876
2023-05-31,2023-05-30,3.63100004196167,3.6579999923706055,3.571531057357788,3.571531057357788,3.611722946166992,3.654780864715576,3.7013344764709473,3.7409121990203857,3.7409121990203857
2023-06-01,2023-05-31,3.7065000534057617,3.63100004196167,3.5474014282226562,3.5474014282226562,3.5865960121154785,3.628039598464966,3.6736955642700195,3.7131943702697754,3.7131943702697754
2023-06-02,2023-06-01,3.722500085830689,3.7065000534057617,3.6153628826141357,3.6153628826141357,3.653395414352417,3.693641424179077,3.737213611602783,3.7744784355163574,3.7744784355163574
2023-06-05,2023-06-02,3.762500047683716,3.722500085830689,3.6309430599212646,3.6309430599212646,3.6681618690490723,3.7069666385650635,3.749028205871582,3.786098003387451,3.786098003387451
2023-06-06,2023-06-05,3.766999959945679,3.762500047683716,3.674734115600586,3.674734115600586,3.7122926712036133,3.750946283340454,3.7913057804107666,3.8259079456329346,3.8259079456329346
2023-06-07,2023-06-06,3.754499912261963,3.766999959945679,3.686105728149414,3.686105728149414,3.7233505249023438,3.7619071006774902,3.8021514415740967,3.8364670276641846,3.8364670276641846
2023-06-08,2023-06-07,3.796499967575073,3.754499912261963,3.679544687271118,3.679544687271118,3.7145190238952637,3.7511935234069824,3.790529727935791,3.823503017425537,3.823503017425537
2023-06-09,2023-06-08,3.7890000343322754,3.796499967575073,3.721579074859619,3.721579074859619,3.755784273147583,3.7919507026672363,3.8305578231811523,3.862504005432129,3.862504005432129
2023-06-12,2023-06-09,3.750499963760376,3.7890000343322754,3.7235350608825684,3.7235350608825684,3.757363796234131,3.792492628097534,3.830071449279785,3.860929250717163,3.860929250717163
2023-06-13,2023-06-12,3.828500032424927,3.750499963760376,3.6860671043395996,3.6860671043395996,3.7214488983154297,3.7577474117279053,3.7969095706939697,3.8297042846679688,3.8297042846679688
2023-06-14,2023-06-13,3.865999937057495,3.828500032424927,3.747548818588257,3.747548818588257,3.7812821865081787,3.817214250564575,3.855480670928955,3.8865137100219727,3.8865137100219727
2023-06-15,2023-06-14,3.8965001106262207,3.865999937057495,3.789278268814087,3.789278268814087,3.822068214416504,3.856842041015625,3.8934388160705566,3.9237420558929443,3.9237420558929443
2023-06-16,2023-06-15,3.884500026702881,3.8965001106262207,3.825026750564575,3.825026750564575,3.8587403297424316,3.8939714431762695,3.9305996894836426,3.9612767696380615,3.9612767696380615
2023-06-20,2023-06-16,3.878499984741211,3.884500026702881,3.8108341693878174,3.8108341693878174,3.8430848121643066,3.8758912086486816,3.909363031387329,3.9352312088012695,3.9352312088012695
2023-06-21,2023-06-20,3.91100001335144,3.878499984741211,3.8123509883880615,3.8123509883880615,3.8450417518615723,3.8789331912994385,3.9143145084381104,3.9429266452789307,3.9429266452789307
