target_date,origin_date,actual,origin_price,q05,q10,q25,q50,q75,q90,q95
2023-06-20,2023-06-16,1935.5,1958.4000244140625,1945.3050537109375,1945.3050537109375,1953.9925537109375,1963.662841796875,1974.488525390625,1984.2066650390625,1984.2066650390625
2023-06-21,2023-06-20,1933.300048828125,1935.5,1925.771728515625,1925.771728515625,1935.38134765625,1945.611572265625,1956.9620361328125,1966.9833984375,1966.9833984375
2023-06-22,2023-06-21,1912.699951171875,1933.300048828125,1919.0032958984375,1919.0032958984375,1929.208251953125,1940.125,1951.944580078125,1962.2103271484375,1962.2103271484375
2023-06-23,2023-06-22,1919.0999755859373,1912.699951171875,1898.78515625,1898.78515625,1909.6278076171875,1921.394775390625,1934.19091796875,1945.476318359375,1945.476318359375
2023-06-26,2023-06-23,1923.699951171875,1919.0999755859373,1905.1317138671875,1905.1317138671875,1915.705322265625,1926.8192138671875,1938.768310546875,1949.260498046875,1949.260498046875
2023-06-27,2023-06-26,1914.0,1923.699951171875,1909.6104736328125,1909.6104736328125,1920.475830078125,1931.74365234375,1943.7841796875,1954.43701171875,1954.43701171875
2023-06-28,2023-06-27,1912.300048828125,1914.0,1899.529296875,1899.529296875,1910.381103515625,1921.5751953125,1933.6456298828125,1944.3360595703125,1944.3360595703125
2023-06-29,2023-06-28,1909.199951171875,1912.300048828125,1898.1378173828125,1898.1378173828125,1908.994140625,1920.081298828125,1931.9947509765625,1942.62939453125,1942.62939453125
2023-06-30,2023-06-29,1921.0999755859373,1909.199951171875,1895.2998046875,1895.2998046875,1906.549072265625,1917.7581787109375,1929.722900390625,1940.510009765625,1940.510009765625
2023-07-03,2023-06-30,1921.699951171875,1921.0999755859373,1903.5186767578125,1903.5186767578125,1914.7991943359375,1926.1619873046875,1938.0301513671875,1948.569091796875,1948.569091796875
2023-07-05,2023-07-03,1919.5999755859373,1921.699951171875,1905.1651611328125,1905.1651611328125,1916.4566650390625,1927.794189453125,1939.37744140625,1949.381591796875,1949.381591796875
2023-07-06,2023-07-05,1908.699951171875,1919.5999755859373,1902.3076171875,1902.3076171875,1912.660400390625,1923.13427734375,1934.078369140625,1943.4683837890625,1943.4683837890625
2023-07-07,2023-07-06,1926.199951171875,1908.699951171875,1893.9390869140625,1893.9390869140625,1903.963623046875,1914.2061767578125,1925.358154296875,1934.980712890625,1934.980712890625
2023-07-10,2023-07-07,1925.0,1926.199951171875,1908.0377197265625,1908.0377197265625,1918.107666015625,1928.14453125,1938.73876953125,1948.0328369140625,1948.0328369140625
2023-07-11,2023-07-10,1931.300048828125,1925.0,1909.7506103515625,1909.7506103515625,1919.451904296875,1929.054443359375,1939.115478515625,1947.989013671875,1947.989013671875
2023-07-12,2023-07-11,1956.199951171875,1931.300048828125,1915.7293701171875,1915.7293701171875,1924.4000244140625,1933.0335693359375,1942.245361328125,1950.52587890625,1950.52587890625
2023-07-13,2023-07-12,1959.199951171875,1956.199951171875,1941.390380859375,1941.390380859375,1950.286865234375,1959.724365234375,1969.986572265625,1979.598388671875,1979.598388671875
2023-07-14,2023-07-13,1960.0999755859373,1959.199951171875,1945.061767578125,1945.061767578125,1953.619384765625,1962.4661865234375,1972.069580078125,1980.9512939453125,1980.9512939453125
2023-07-17,2023-07-14,1952.4000244140625,1960.0999755859373,1942.7225341796875,1942.7225341796875,1951.46923828125,1960.5418701171875,1970.23828125,1978.9676513671875,1978.9676513671875
2023-07-18,2023-07-17,1977.199951171875,1952.4000244140625,1934.921875,1934.921875,1943.841552734375,1953.290283203125,1963.484375,1972.72705078125,1972.72705078125
2023-07-19,2023-07-18,1977.5,1977.199951171875,1959.871826171875,1959.871826171875,1969.052001953125,1978.9425048828125,1989.4090576171875,1999.13525390625,1999.13525390625
2023-07-20,2023-07-19,1968.300048828125,1977.5,1959.942626953125,1959.942626953125,1969.068115234375,1978.66943359375,1988.882080078125,1998.5399169921875,1998.5399169921875
2023-07-21,2023-07-20,1964.300048828125,1968.300048828125,1951.67919921875,1951.67919921875,1960.76416015625,1970.2926025390625,1980.553466796875,1990.043701171875,1990.043701171875
2023-07-24,2023-07-21,1960.300048828125,1964.300048828125,1950.386474609375,1950.386474609375,1959.64501953125,1969.4102783203125,1980.074462890625,1990.0611572265625,1990.0611572265625
2023-07-25,2023-07-24,1962.0999755859373,1960.300048828125,1947.704833984375,1947.704833984375,1957.075439453125,1966.5423583984375,1976.5828857421875,1985.876220703125,1985.876220703125
2023-07-26,2023-07-25,1968.9000244140625,1962.0999755859373,1951.5328369140625,1951.5328369140625,1960.8953857421875,1970.390380859375,1980.37890625,1989.5067138671875,1989.5067138671875
2023-07-27,2023-07-26,1945.4000244140625,1968.9000244140625,1957.3353271484375,1957.3353271484375,1966.6544189453125,1976.2445068359375,1986.253662109375,1995.25634765625,1995.25634765625
2023-07-28,2023-07-27,1960.4000244140625,1945.4000244140625,1935.1455078125,1935.1455078125,1945.224365234375,1955.443115234375,1966.2760009765625,1975.7432861328125,1975.7432861328125
2023-07-31,2023-07-28,1970.5,1960.4000244140625,1949.6890869140625,1949.6890869140625,1958.848388671875,1968.405029296875,1978.75634765625,1987.876220703125,1987.876220703125
2023-08-01,2023-07-31,1940.699951171875,1970.5,1959.754638671875,1959.754638671875,1969.022705078125,1978.553955078125,1988.6505126953125,1997.811279296875,1997.811279296875
2023-08-02,2023-08-01,1937.4000244140625,1940.699951171875,1933.22216796875,1933.22216796875,1943.5059814453125,1953.8778076171875,1964.76025390625,1974.2191162109375,1974.2191162109375
2023-08-03,2023-08-02,1932.0,1937.4000244140625,1924.4114990234375,1924.4114990234375,1934.4580078125,1944.5811767578125,1955.315185546875,1964.609130859375,1964.609130859375
2023-08-04,2023-08-03,1939.5999755859373,1932.0,1920.22998046875,1920.22998046875,1930.7763671875,1941.523681640625,1953.040283203125,1963.1744384765625,1963.1744384765625
2023-08-07,2023-08-04,1933.5,1939.5999755859373,1924.8414306640625,1924.8414306640625,1935.31396484375,1945.906982421875,1957.084228515625,1966.9097900390625,1966.9097900390625
2023-08-08,2023-08-07,1924.0999755859373,1933.5,1917.9124755859375,1917.9124755859375,1928.29296875,1938.8829345703125,1949.951171875,1959.593505859375,1959.593505859375
2023-08-09,2023-08-08,1915.4000244140625,1924.0999755859373,1908.087890625,1908.087890625,1918.00244140625,1928.4365234375,1939.6788330078125,1949.5450439453125,1949.5450439453125
2023-08-10,2023-08-09,1914.4000244140625,1915.4000244140625,1898.4576416015625,1898.4576416015625,1908.869140625,1919.7611083984375,1931.501953125,1941.71142578125,1941.71142578125
2023-08-11,2023-08-10,1912.9000244140625,1914.4000244140625,1895.838134765625,1895.838134765625,1906.1778564453125,1916.864013671875,1928.372802734375,1938.5361328125,1938.5361328125
2023-08-14,2023-08-11,1910.5999755859373,1912.9000244140625,1893.630126953125,1893.630126953125,1903.271240234375,1913.27734375,1924.1142578125,1933.74560546875,1933.74560546875
2023-08-15,2023-08-14,1902.5,1910.5999755859373,1891.23095703125,1891.23095703125,1900.645263671875,1910.3875732421875,1921.062255859375,1930.7926025390625,1930.7926025390625
2023-08-16,2023-08-15,1896.0999755859373,1902.5,1883.0599365234375,1883.0599365234375,1892.6956787109375,1902.5404052734375,1913.350341796875,1923.23974609375,1923.23974609375
